setup,gene,num_mutated,model,graph,gene_selection,cancer type,num_layer,channels,batch,lr,ratio,dropout,aggregation,criterion,max_features,n_estimator,val_auc,val_acc,val_prec,val_recall
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,32,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.4743935309973046,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,32,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.5242587601078167,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,32,12,0.001,NA,False,hierarchy,NA,NA,NA,0.4029649595687331,0.7611940298507462,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.5148247978436657,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.5390835579514824,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,4,0.001,NA,False,hierarchy,NA,NA,NA,0.40970350404312667,0.6567164179104478,0.09090909090909091,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.5013477088948788,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.5619946091644205,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,8,0.001,NA,False,hierarchy,NA,NA,NA,0.42048517520215634,0.7611940298507462,0.25,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.49056603773584906,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.5417789757412399,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,40,12,0.001,NA,False,hierarchy,NA,NA,NA,0.4056603773584906,0.7761194029850746,0.3333333333333333,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.5040431266846361,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.5592991913746631,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,4,0.001,NA,False,hierarchy,NA,NA,NA,0.4460916442048518,0.6567164179104478,0.2857142857142857,0.42857142857142855
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.4811320754716981,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.5592991913746631,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,8,0.001,NA,False,hierarchy,NA,NA,NA,0.45283018867924524,0.6865671641791045,0.23076923076923078,0.21428571428571427
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.45417789757412397,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.5350404312668464,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,1,48,12,0.001,NA,False,hierarchy,NA,NA,NA,0.40835579514824794,0.7611940298507462,0.25,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.477088948787062,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.49595687331536387,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,4,0.001,NA,False,hierarchy,NA,NA,NA,0.5107816711590296,0.7313432835820896,0.16666666666666666,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.48787061994609165,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.5121293800539084,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,8,0.001,NA,False,hierarchy,NA,NA,NA,0.4986522911051213,0.8208955223880597,1.0,0.14285714285714285
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.5053908355795148,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.5013477088948788,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,32,12,0.001,NA,False,hierarchy,NA,NA,NA,0.4353099730458221,0.7910447761194029,0.5,0.14285714285714285
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.4285714285714286,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.5215633423180593,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,4,0.001,NA,False,hierarchy,NA,NA,NA,0.4973045822102426,0.746268656716418,0.36363636363636365,0.2857142857142857
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.41105121293800534,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.5283018867924528,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,8,0.001,NA,False,hierarchy,NA,NA,NA,0.49326145552560646,0.7761194029850746,0.4,0.14285714285714285
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.38948787061994605,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.4946091644204852,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,40,12,0.001,NA,False,hierarchy,NA,NA,NA,0.41239892183288407,0.746268656716418,0.2,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.5121293800539084,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.49326145552560646,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,4,0.001,NA,False,hierarchy,NA,NA,NA,0.578167115902965,0.7761194029850746,0.4,0.14285714285714285
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.5161725067385444,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.5148247978436657,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,8,0.001,NA,False,hierarchy,NA,NA,NA,0.5202156334231807,0.7611940298507462,0.3333333333333333,0.14285714285714285
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.5256064690026954,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.49865229110512127,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,2,48,12,0.001,NA,False,hierarchy,NA,NA,NA,0.4380053908355795,0.746268656716418,0.2857142857142857,0.14285714285714285
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.4528301886792453,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.4447439353099731,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,4,0.001,NA,False,hierarchy,NA,NA,NA,0.477088948787062,0.7611940298507462,0.25,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.49595687331536387,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.4703504043126684,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,8,0.001,NA,False,hierarchy,NA,NA,NA,0.5053908355795148,0.7761194029850746,0.3333333333333333,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.5235849056603773,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.46091644204851745,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,32,12,0.001,NA,False,hierarchy,NA,NA,NA,0.4407008086253369,0.7910447761194029,0.5,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,40,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.5040431266846361,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,40,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.49865229110512127,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,40,4,0.001,NA,False,hierarchy,NA,NA,NA,0.46900269541778977,0.746268656716418,0.2,0.07142857142857142
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,40,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.5148247978436657,0.7910447761194029,0.0,0.0
sorafenib_targets,BRAF,72,GCN,humannetv2,NA,LIHC,3,40,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.5053908355795149,0.7910447761194029,0.0,0.0
